file_path,split,jenis,jam_ke,estimasi_sisa_jam
dataset_mobilenet_ready/train/mata/mata_T13_47_jpg.rf.9e0a0d4a64bfe060a629b42f5296cfe8_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T10_2_jpg.rf.90a1b6b872587efd4fe7a37f6cec7d10_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T8_108_jpg.rf.54752b244a33c28ca4fed90d2b75c747_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T6_12_jpg.rf.73ff56f9970daaacc69f593ae65a84eb_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T3_2_jpg.rf.4f38cdfff03603a71beb17f477d2ab30_1.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T17_122_jpg.rf.cbe5b8217f1752c4e3626e7e61efa06b_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T16_72_jpg.rf.1e6aeb7db77341857e34e9f2326a9bb6_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T16_66_jpg.rf.8793549c24af7da0290fd7c319e9da09_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T13_48_jpg.rf.4af5c21ce3632d6a46a612630323d296_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T14_10_jpg.rf.610614b06b2a925f4fa80e22e9f0a8a7_1.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T17_109_jpg.rf.5a17e0a86dd063ee7fd6fe8e432f703d_1.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T6_95_jpg.rf.b10f371aae23fd8de39f31f314aae478_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T10_71_jpg.rf.0ce0a6bd71ef391ba8c7a62c18e172bf_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T3_28_jpg.rf.9ffeafccd4a85b71eef62731dd1fc358_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T8_21_jpg.rf.9e93d2ff19fc1eeb3d63f9c33a56c0f3_1.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T9_65_jpg.rf.b98dbf9eab18570189a2ad148d613bcc_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T15_93_jpg.rf.a0e45ceb085790817ecc3fd8fb472d73_1.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T7_71_jpg.rf.598a3dc80b73225bed4d44076e71b2b3_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T2_69_jpg.rf.a21b4a93c737abe30fbfaee98e60934c_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T5_12_jpg.rf.89c9fdc6a1544fbb8da14f36d7be6f08_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T3_117_jpg.rf.a59df6843018b4c2530385ac9aa74564_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T16_112_jpg.rf.a2396d4d80efb0a924213d805fcabbff_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T17_53_jpg.rf.c6ff961033ac624c417edb8305c2475d_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T10_41_jpg.rf.0c44eb98604a8cffca063080f5aaeefe_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T6_48_jpg.rf.c30794349894708350ae4724ec7f7ee5_1.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T8_34_jpg.rf.6f5439eadb1ed5ed0cba284a8f2b9a28_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T13_5_jpg.rf.02badfe5daddbbf69da5195e43772cc2_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T7_37_jpg.rf.0b6cd5c17c9a17978d2e364f893738c3_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T12_44_jpg.rf.303fe9e9121d4cb8c1a4ad86f6574e8b_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T2_79_jpg.rf.25b319ec2da112e7a3c9c522a5e9ea9d_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T14_103_jpg.rf.2dc0b0c84ac32ff047757dc37a3da77f_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T10_17_jpg.rf.dc77114849b2187e4b481f8d3d82dee4_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T6_73_jpg.rf.a7944f3973222e1afaa31c100f96c662_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T16_4_jpg.rf.ce2f3ae3ab4f8dfe3280aaaf2737128f_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T3_0_jpg.rf.f00b8b869228e75691e04a0a50eeac59_1.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T2_98_jpg.rf.337500db602614ad74be2e96fba24bd9_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T3_90_jpg.rf.7a04928c20aec93da22ec8523af5a9f8_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T14_106_jpg.rf.c078576b6c92a1f8c90b7a4c87624503_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T5_55_jpg.rf.19bb52c23c6634ac94c880515b16c994_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T5_121_jpg.rf.3e2da59fb6acfcdd672bc8fcacb883ed_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T10_33_jpg.rf.5bdfa51b6b6545e928a6a568cdd0ed84_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T18_33_jpg.rf.e0ace67243645ca9370c34392088cbb5_1.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T2_61_jpg.rf.c4aa4d4ce8a5536b4522553f98884699_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T4_106_jpg.rf.5cf1116d79b6ce03e5da6435a196e1d7_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T2_78_jpg.rf.aa0949d85c77624e5915c851f59021f6_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T17_99_jpg.rf.8a670b09c6ec67e8ffd6d4d0943fc332_1.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T13_43_jpg.rf.97af2392a5b0af4125bf742a24ad2a17_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T12_118_jpg.rf.189a12cd1e639775f4bd3f86d61e3258_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T18_115_jpg.rf.6748c215a92d7d393e0aef59521629dc_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T11_78_jpg.rf.8d8ab3938ec902b22bdc97e766b348fb_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T17_116_jpg.rf.fadffd86d06ef47490b0b4b6007dab3f_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T3_92_jpg.rf.a351783b611d9afe09b013073293eb77_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T3_1_jpg.rf.f29f86522df5d137a53635c7502d30fd_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T15_114_jpg.rf.32cf68f1e27172553079cc88ea5e4f14_1.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T14_34_jpg.rf.1dfe00bbe5bcbc62dfa91db049116ec0_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T10_6_jpg.rf.ce1b93aeb6790e4c5c20539632d2370c_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T11_51_jpg.rf.4b29ec30be250400620a9602311d53be_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T16_27_jpg.rf.7dd9f71078a5fc4bc3d1da7864fd9d19_1.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T18_75_jpg.rf.04ece4a3d43dacb294f999ed4883ca5c_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T6_98_jpg.rf.3d98ee6082ec158231b0a248f5049bd2_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T12_114_jpg.rf.e03bb8fe7a76c3810850ced2111199db_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T18_76_jpg.rf.6ee3f86047ed0fed95159b83c3e8c4ec_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T17_60_jpg.rf.5f0f90c4da5712c9d508fb947cc7a830_1.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T12_19_jpg.rf.a67bab9812eaf92d8ec0230f57f66396_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T15_21_jpg.rf.596854b1a1fc82f4055f9cabac5b6959_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T8_82_jpg.rf.8983bc973888c2f944f7779c65189639_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T11_116_jpg.rf.fe070239e3c4eba03587178c560f1614_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T9_124_jpg.rf.d7ca1ef82eda37629ecb140d57db4f4c_1.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T2_24_jpg.rf.f1dfae216049d8bf11fd44a6f6df38a6_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T11_73_jpg.rf.a9c4b6993ea5fba624f282ac88f64a92_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T13_68_jpg.rf.523533a2d0518c821167b8a359870613_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T10_112_jpg.rf.3085ac96c457cbbb8bd643af6194f4ea_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T7_88_jpg.rf.fc57faa626ecdc37253c2fcd7a8c9fa4_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T2_76_jpg.rf.580dbc32f2ee610e8fa458187f84a91c_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T9_49_jpg.rf.82c831832c4ecad2bc271e695df92840_1.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T17_79_jpg.rf.c4882f9680844d3294d088dfbe117577_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T15_8_jpg.rf.061f5a27e19171b85e1cac1c67f76510_1.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T8_39_jpg.rf.aee8d133c384861d4f13679ff2bc7b62_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T17_19_jpg.rf.8e19aa0a09f1135a370edf8aca024ce1_1.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T14_90_jpg.rf.e5b2470c095e9ebfb39c0192b45e9616_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T7_119_jpg.rf.c7d3dfab0f2941f3927931b0e50d1391_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T13_88_jpg.rf.36928604e09f435810f6bc9699c33950_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T4_60_jpg.rf.ce62bf11099a7793dacd691d8bc3e624_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T16_38_jpg.rf.e7af95b2ac9cfd94ec86a71435db8c3d_1.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T8_60_jpg.rf.a3d4ec2bce0c0839edcfa70cf5b7b6e0_1.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T7_14_jpg.rf.1cec15e300716a37ae8aa55780df89e9_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T3_93_jpg.rf.1c01fe1e48cdbdc704ede824d08eb045_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T13_83_jpg.rf.106d8271c58ba9e8e837ff8bd697dcea_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T9_98_jpg.rf.1430c49d169cdb20cf3fc7de2b062a67_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T7_90_jpg.rf.87da6d6c0bc4560bd4af43183f3210f7_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T18_79_jpg.rf.8229d77afa46884c94468ee12e3baa91_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T12_37_jpg.rf.acc5b1d1ffdc72b33534409abe537a39_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T5_4_jpg.rf.97319654fa2b5e5871e58df5ac2bfa9f_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T17_57_jpg.rf.a02986b39fe40a29ea4c97990a1e66c8_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T7_49_jpg.rf.4cfa6b4021923d4761e68d539ae2c601_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T12_110_jpg.rf.7cca8f1d10c3df32c1746bf4ccc383c9_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T3_33_jpg.rf.dde3f99333cda2420a1e424cc8ddbbc2_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T8_29_jpg.rf.8aed161f7b889b778dde99ef91433fd6_1.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T15_85_jpg.rf.e3235eee24a328e3acd6b792327ad55b_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T7_9_jpg.rf.17188aa2c5bc6e7786843e4cdd19233b_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T18_30_jpg.rf.419b16c3b34fdc52427d05ea4883d0b5_1.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T14_44_jpg.rf.6dd3b7a1b57cf54c1ecc067e6197d3df_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T14_74_jpg.rf.7b1db200b8a4db15228b8ed5048ad1f8_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T7_58_jpg.rf.623c0f7142334c61500c96392f967da9_1.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T11_8_jpg.rf.5577ccfaee29a6bfd76ea63ce09920c6_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T12_27_jpg.rf.c07f779a34fe9560e03b6e84fb8f2a4e_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T4_27_jpg.rf.cd0dfe0e6f5ca02c0069390d2d66d7d6_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T4_89_jpg.rf.10f27c8556779ae9476e34337d0f5212_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T7_15_jpg.rf.c7fe156824f5a662f2bbffe447da503f_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T12_103_jpg.rf.fd972a181edfecce68c4776d7574a3f7_1.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T15_117_jpg.rf.af70ff8fc9cca82c293dbe2353cc4bc2_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T17_55_jpg.rf.b51484fad8bdf9e42028f5df817c73b2_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T12_71_jpg.rf.9f9905872f8eeae9295e9f37e4a317aa_1.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T2_74_jpg.rf.3c70fa34b752e266a895cf52e471c78a_1.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T14_48_jpg.rf.9bef003390a4a96abd3abc31f0258e98_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T8_91_jpg.rf.ca1d8bcfc8729fd153a9ad07ce94bf27_1.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T15_98_jpg.rf.9b6d59c627e10e2c07d6668c26af2ff3_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T12_35_jpg.rf.9139344fda6325c721aa2e1639cc1bbd_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T11_63_jpg.rf.92d044059b3ce5ecc9191746e0a49e5e_1.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T6_74_jpg.rf.6ba367779a1863e392ce498ed41c8653_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T14_33_jpg.rf.8a864529737cdc78ea9cd4ef1fd4e775_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T2_51_jpg.rf.94046f574b4362e29393b69ea7049385_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T8_36_jpg.rf.976a477b9b020bfdeacc6f99dd839d49_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T4_6_jpg.rf.d0dfef68cf2255bff12e38ddfd737d3c_1.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T15_1_jpg.rf.aebab4caebfb49da07adc83fcec4e9e5_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T4_28_jpg.rf.a5137b9c95bf83316512a7d825c85f4e_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T8_32_jpg.rf.862c74cf133292adc09b9c60535ee6ba_1.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T16_30_jpg.rf.6ea31fa3a93a96bebe9ace6b3c104aac_1.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T16_5_jpg.rf.8a1cfb94d26e2a37bfd2986314cc29de_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T13_54_jpg.rf.81d8253e7991585b9fb1e8810821df21_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T8_100_jpg.rf.e848ecff19b8772142642a295b00cf34_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T12_24_jpg.rf.0f6541bf6e647a22762964057914949d_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T12_76_jpg.rf.2e86205707c23b0a95ae4d6daaf74358_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T4_49_jpg.rf.946060744210dd6031ae15f78aa274a1_1.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T15_52_jpg.rf.e3e98a15cc94f755263527dc69c1262e_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T18_74_jpg.rf.c1a595b8cb7145b148cf1a7dfeb75369_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T9_5_jpg.rf.abc280003a9fae00ed28d10b91ac45ef_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T15_46_jpg.rf.a9757a7588f289f871fae143a0d69d6d_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T17_95_jpg.rf.2510bf3e06b7e793e0444e7af1d5109f_1.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T2_119_jpg.rf.645dd232c9ccb39585bf4aa6f9beca0b_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T17_84_jpg.rf.2e9a98d5291e59b6ad890dd89092638d_0.jpg,train,mata,17,1
dataset_mobilenet_ready/train/mata/mata_T5_5_jpg.rf.7e951fffba1678b65c588323edbd63e7_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T15_9_jpg.rf.133a3a9d3dbfa73c6febdd87897f8fbe_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T6_19_jpg.rf.c86013967e40d6857c7ac4cf3966b041_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T9_112_jpg.rf.53a1e0d6a1c7959fc014ca64de1d60ee_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T15_61_jpg.rf.194a9029cc2701622aace99225046422_1.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T12_0_jpg.rf.ac459d4c8d30e4a7713084a4e7b46cf0_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T7_112_jpg.rf.152d85a36ebda4850905b86f8b61f66f_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T14_8_jpg.rf.a1bfc41774124664f789e8a7169e3d5e_0.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T13_11_jpg.rf.886d44c62ddf6aeca8d32412ef4bcaa7_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T8_104_jpg.rf.622e9621cea0998cd0ae9d02122d8d64_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T3_14_jpg.rf.7e6aad18e012bdae6ed18598ea37c466_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T13_121_jpg.rf.81dcbd04bbcd32c237d5336b9285d7b1_0.jpg,train,mata,13,5
dataset_mobilenet_ready/train/mata/mata_T18_77_jpg.rf.5329c363ed8e2d0c8ea755bf8e544363_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T16_93_jpg.rf.b2c7c888f892c48b63a613d13429a6c7_1.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T11_40_jpg.rf.eb491a98ff61334d978e1818aab0b1c2_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T5_67_jpg.rf.8a2bb481c847acd6a412b0c03f24cc89_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T7_33_jpg.rf.129e19b38e41481a2c100bb059edd27c_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T8_75_jpg.rf.ced34a6484881c9aa85d66e61521dbea_1.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T4_67_jpg.rf.67cf8346f0a59b1be246e3ba430663f1_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T9_7_jpg.rf.314ea87f875c013ff2ee4ce474211dac_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T16_58_jpg.rf.b4a78e10f50b1499f5de646107209020_0.jpg,train,mata,16,2
dataset_mobilenet_ready/train/mata/mata_T3_102_jpg.rf.bc88e0da71d3f1554b5f248654af9f59_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T7_22_jpg.rf.f57e640ebb47c148a49f923e6802bbd5_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T5_72_jpg.rf.5973c9ac81c78acb0195200c55397a8e_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T10_38_jpg.rf.8e09218cfc24206c906f6d6ccaf2acce_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T5_38_jpg.rf.8b2b7b8f271e6998a809f20c04f8ba12_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T5_25_jpg.rf.7306ed520473433d2c008a753a917d79_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T18_65_jpg.rf.b33e41f5782569033016643d9377655d_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T2_21_jpg.rf.da0758e4483896950e3772ae339216a7_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T9_13_jpg.rf.e28868b247ff38b7894fa1935464e1f1_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T2_11_jpg.rf.579b9571fbde2a5d97b1275f20eab325_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T12_57_jpg.rf.9dacb65ab468a31a4c1f913b7f89e64a_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T11_44_jpg.rf.9a7e74f284de9fb77b5e6bdd05d23ca7_0.jpg,train,mata,11,7
dataset_mobilenet_ready/train/mata/mata_T10_83_jpg.rf.13f13d0c1a8f2ef4df9763bfb3cf6975_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T4_116_jpg.rf.ecba4f149b4b98418688d41813fcf856_1.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T2_92_jpg.rf.79de1fcbcd6c4f9feeb665a0120c1247_0.jpg,train,mata,2,16
dataset_mobilenet_ready/train/mata/mata_T4_34_jpg.rf.9746d22713949306bde3bdf05e022e6e_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T7_116_jpg.rf.e96e3dc22a8f3d2a1490d311cc9455b9_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T7_10_jpg.rf.e885f4e9ec3b720139991a8f4f33f961_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T9_115_jpg.rf.b9b9ed66c72677df722c61befd1a5800_0.jpg,train,mata,9,9
dataset_mobilenet_ready/train/mata/mata_T5_123_jpg.rf.472300214d37f5732a2a86344b0aa07b_0.jpg,train,mata,5,13
dataset_mobilenet_ready/train/mata/mata_T4_40_jpg.rf.8e3f93baca7272bad3a06b691562ee70_0.jpg,train,mata,4,14
dataset_mobilenet_ready/train/mata/mata_T6_50_jpg.rf.c4806c1aadd8b9fd9c79e8572193f7a5_1.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T7_77_jpg.rf.a59780053266c6e4a45f1baf654a25e0_0.jpg,train,mata,7,11
dataset_mobilenet_ready/train/mata/mata_T18_41_jpg.rf.fab317b6c202ccee3eded888b4e5088a_0.jpg,train,mata,18,0
dataset_mobilenet_ready/train/mata/mata_T3_70_jpg.rf.a0cfd2ca37bb8848874547d37de8ea89_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T6_5_jpg.rf.34c9b54a65c16efef88e663856146390_0.jpg,train,mata,6,12
dataset_mobilenet_ready/train/mata/mata_T10_19_jpg.rf.d04860097373a296e3fe916eb2f9de6c_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T14_70_jpg.rf.17ceea33d61093c48ed4d2cd3f2254ac_1.jpg,train,mata,14,4
dataset_mobilenet_ready/train/mata/mata_T10_86_jpg.rf.6aabd28f9ea57737292423b79500cc86_0.jpg,train,mata,10,8
dataset_mobilenet_ready/train/mata/mata_T12_51_jpg.rf.837e307cbe5ce2cbfe613cddd5994766_1.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T15_100_jpg.rf.6cb054c57c9c9504022712aa93a95fac_0.jpg,train,mata,15,3
dataset_mobilenet_ready/train/mata/mata_T3_115_jpg.rf.eea4b092678c21db23fb1d5dc1280afc_0.jpg,train,mata,3,15
dataset_mobilenet_ready/train/mata/mata_T8_70_jpg.rf.9a86f2ad37d191c21d75b50255973aa4_0.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T12_106_jpg.rf.cd299a3e4adbb5d53476c24b7d5ab83d_0.jpg,train,mata,12,6
dataset_mobilenet_ready/train/mata/mata_T8_119_jpg.rf.2b386a11c9c7e21aca8e82b5fa543440_1.jpg,train,mata,8,10
dataset_mobilenet_ready/train/mata/mata_T11_115_jpg.rf.85db95d5737ecaa77fa81e463b952cbe_0.jpg,train,mata,11,7
